trigram,repetation,polarity,sentiment
vaccine availability states,2,0.0,neutral
availability states uts,2,0.0,neutral
n f ntes,2,0.0,neutral
shifted private ward,2,0.0,neutral
private ward aiims,2,0.0,neutral
doses administered india,2,0.0,neutral
c f n,2,0.0,neutral
n n e,2,0.0,neutral
n e f,2,0.0,neutral
f f cr,2,0.0,neutral
sep nfees nprashant,2,0.0,neutral
bregional assamese evening,2,0.0,neutral
assamese evening news,2,0.0,neutral
evening news n,2,0.0,neutral
n ntotal doses,2,0.0,neutral
ntotal doses n,2,0.0,neutral
doses n n,2,0.0,neutral
f n nchina,2,0.0,neutral
n nchina f,2,0.0,neutral
nchina f f,2,0.0,neutral
f f nindia,2,0.0,neutral
f nindia f,2,0.0,neutral
nindia f e,2,0.0,neutral
crore jabs days,2,0.0,neutral
n f ntest,2,0.0,neutral
safety hands n,2,0.0,neutral
sep nfees nsagar,2,0.0,neutral
nfees nsagar ho,2,0.0,neutral
sep nfees nnano,2,0.0,neutral
nfees nnano hospi,2,0.0,neutral
hyderabad dengue n,2,0.0,neutral
n units platelets,2,0.0,neutral
units platelets needed,2,0.0,neutral
sep nfees nkoshys,2,0.0,neutral
nfees nkoshys hosp,2,0.0,neutral
another covid patients,2,0.0,neutral
covid patients recover,2,0.0,neutral
patients recover odisha,2,0.0,neutral
recover odisha n,2,0.0,neutral
photos citizens receive,2,0.0,neutral
citizens receive covid,2,0.0,neutral
receive covid vaccination,2,0.0,neutral
covid vaccination across,2,0.0,neutral
vaccination across india,2,0.0,neutral
across india n,2,0.0,neutral
daily covid cases,2,0.0,neutral
nfees nsparsh hosp,2,0.0,neutral
fifth sero survey,2,0.0,neutral
conducted bmc jurisdiction,2,0.0,neutral
health minister mansukh,2,0.0,neutral
minister mansukh mandaviya,2,0.0,neutral
india covid updates,2,0.0,neutral
covid updates n,2,0.0,neutral
updates n ncases,2,0.0,neutral
n ncases ndeaths,2,0.0,neutral
ncases ndeaths nrecovered,2,0.0,neutral
ndeaths nrecovered n,2,0.0,neutral
nrecovered n ntotal,2,0.0,neutral
ntotal cases ntotal,2,0.0,neutral
cases ntotal deaths,2,0.0,neutral
ntotal deaths ntota,2,0.0,neutral
nfees nmilann hosp,2,0.0,neutral
covid deaths n,2,0.0,neutral
sep nfees nlife,2,0.0,neutral
nfees nlife care,2,0.0,neutral
sep nfees ngurushree,2,0.0,neutral
nfees napollo hosp,2,0.0,neutral
rajasthan coronaupdate n,2,0.0,neutral
coronaupdate n n,2,0.0,neutral
covid cases reported,2,0.0,neutral
global covid caseload,2,0.0,neutral
covid caseload tops,2,0.0,neutral
caseload tops million,2,0.0,neutral
nfees naster rv,2,0.0,neutral
n n data,2,0.0,neutral
n data source,2,0.0,neutral
data source cowin,2,0.0,neutral
covid vaccinations till,2,0.0,neutral
sep uttarakhand covid,2,0.0,neutral
uttarakhand covid update,2,0.0,neutral
crore vaccine administered,2,0.0,neutral
vaccine administered till,2,0.0,neutral
pm september see,2,0.0,neutral
september see speed,2,0.0,neutral
see speed vaccination,2,0.0,neutral
speed vaccination n,2,0.0,neutral
n n cova,2,0.0,neutral
n cova n,2,0.0,neutral
cova n cowin,2,0.0,neutral
doses covid vaccines,2,0.0,neutral
covid vaccines administered,2,0.0,neutral
nr x kadugo,2,0.0,neutral
sep nfees nuvin,2,0.0,neutral
nfees nuvin care,2,0.0,neutral
sep nfees npeople,2,0.0,neutral
nfees npeople tr,2,0.0,neutral
vaccine doses day,2,0.0,neutral
nfees ndr malathi,2,0.0,neutral
mega covid vaccination,2,0.0,neutral
covid vaccination n,2,0.0,neutral
lakh doses covid,2,0.0,neutral
nfees nlakshmi mat,2,0.0,neutral
vaccination drive organized,2,0.0,neutral
maharashtra covid data,2,0.0,neutral
covid data sept,2,0.0,neutral
data sept n,2,0.0,neutral
sept n ncases,2,0.0,neutral
n ncases nnew,2,0.0,neutral
ncases nnew ntotal,2,0.0,neutral
nnew ntotal ndeaths,2,0.0,neutral
ntotal ndeaths nnew,2,0.0,neutral
ndeaths nnew ntotal,2,0.0,neutral
nnew ntotal n,2,0.0,neutral
ntotal n ntests,2,0.0,neutral
n ntests n,2,0.0,neutral
sep nfees nbrookefie,2,0.0,neutral
age locations list,2,0.0,neutral
nfees nrainbow childrens,2,0.0,neutral
nrainbow childrens hebbal,2,0.0,neutral
sep nfees nbharathi,2,0.0,neutral
prime minister globally,2,0.0,neutral
minister globally leads,2,0.0,neutral
citizens covid pande,2,0.0,neutral
n n india,2,0.0,neutral
list east delhi,2,0.0,neutral
rates covid related,1,0.0,neutral
related drugs e,1,0.0,neutral
drugs e ended,1,0.0,neutral
ended till december,1,0.0,neutral
till december says,1,0.0,neutral
december says nirmala,1,0.0,neutral
says nirmala sitharaman,1,0.0,neutral
nirmala sitharaman n,1,0.0,neutral
sitharaman n n,1,0.0,neutral
n gst covid,1,0.0,neutral
till friday afternoon,1,0.0,neutral
friday afternoon india,1,0.0,neutral
afternoon india vaccinated,1,0.0,neutral
india vaccinated crore,1,0.0,neutral
vaccinated crore people,1,0.0,neutral
crore people covid,1,0.0,neutral
people covid fourth,1,0.0,neutral
covid fourth time,1,0.0,neutral
fourth time country,1,0.0,neutral
time country p,1,0.0,neutral
cr still counting,1,0.0,neutral
still counting ngreat,1,0.0,neutral
counting ngreat work,1,0.0,neutral
ngreat work medical,1,0.0,neutral
work medical frontline,1,0.0,neutral
medical frontline warrior,1,0.0,neutral
frontline warrior f,1,0.0,neutral
warrior f f,1,0.0,neutral
n covid covishield,1,0.0,neutral
covid covishield cova,1,0.0,neutral
covishield cova n,1,0.0,neutral
covid vaccination covidvaccination,1,0.0,neutral
nr x sidda,1,0.0,neutral
krishnendrarai f e,1,0.0,neutral
f e vaccination,1,0.0,neutral
e vaccination e,1,0.0,neutral
vaccination e e,1,0.0,neutral
e e mask,1,0.0,neutral
e mask covid,1,0.0,neutral
mask covid nlink,1,0.0,neutral
china says vaccinated,1,0.0,neutral
says vaccinated one,1,0.0,neutral
vaccinated one billion,1,0.0,neutral
one billion people,1,0.0,neutral
billion people n,1,0.0,neutral
n n china,1,0.0,neutral
n china covid,1,0.0,neutral
china covid vaccinated,1,0.0,neutral
covid vaccinated vaccination,1,0.0,neutral
vaccinated vaccination n,1,0.0,neutral
vaccination n nread,1,0.0,neutral
decided cut number,1,0.0,neutral
cut number fever,1,0.0,neutral
number fever survey,1,0.0,neutral
fever survey workers,1,0.0,neutral
survey workers fsw,1,0.0,neutral
workers fsw one,1,0.0,neutral
fsw one third,1,0.0,neutral
one third n,1,0.0,neutral
third n n,1,0.0,neutral
n n chennai,1,0.0,neutral
name corona nsurname,1,0.0,neutral
corona nsurname virus,1,0.0,neutral
nsurname virus nnickname,1,0.0,neutral
virus nnickname covid,1,0.0,neutral
nnickname covid nage,1,0.0,neutral
covid nage nmother,1,0.0,neutral
nage nmother name,1,0.0,neutral
nmother name china,1,0.0,neutral
name china ncurrent,1,0.0,neutral
china ncurrent boyfriend,1,0.0,neutral
ncurrent boyfriend usa,1,0.0,neutral
boyfriend usa ne,1,0.0,neutral
kerala covid cases,1,0.0,neutral
covid cases tpr,1,0.0,neutral
government said covid,1,0.0,neutral
said covid booster,1,0.0,neutral
covid booster shot,1,0.0,neutral
booster shot central,1,0.0,neutral
shot central theme,1,0.0,neutral
central theme scientific,1,0.0,neutral
theme scientific discussion,1,0.0,neutral
scientific discussion well,1,0.0,neutral
discussion well publi,1,0.0,neutral
symposium join us,1,0.0,neutral
join us panel,1,0.0,neutral
us panel discussion,1,0.0,neutral
panel discussion responsive,1,0.0,neutral
discussion responsive urban,1,0.0,neutral
responsive urban planning,1,0.0,neutral
urban planning framework,1,0.0,neutral
planning framework towards,1,0.0,neutral
framework towards building,1,0.0,neutral
towards building equitable,1,0.0,neutral
biocon unit plans,1,0.0,neutral
unit plans stake,1,0.0,neutral
plans stake sale,1,0.0,neutral
stake sale serum,1,0.0,neutral
sale serum institute,1,0.0,neutral
serum institute access,1,0.0,neutral
institute access vaccines,1,0.0,neutral
access vaccines n,1,0.0,neutral
n covid indiafightscorona,1,0.0,neutral
cyour imagination preview,1,0.0,neutral
imagination preview life,1,0.0,neutral
preview life coming,1,0.0,neutral
life coming attractions,1,0.0,neutral
coming attractions albert,1,0.0,neutral
attractions albert einstein,1,0.0,neutral
albert einstein n,1,0.0,neutral
einstein n n,1,0.0,neutral
n wearamask f,1,0.0,neutral
wearamask f n,1,0.0,neutral
f n getvaccinated,1,0.0,neutral
n getvaccinated f,1,0.0,neutral
blogalert n nglobal,1,0.0,neutral
n nglobal value,1,0.0,neutral
nglobal value chains,1,0.0,neutral
value chains gvcs,1,0.0,neutral
chains gvcs undergo,1,0.0,neutral
gvcs undergo drastic,1,0.0,neutral
undergo drastic transformation,1,0.0,neutral
drastic transformation post,1,0.0,neutral
transformation post covid,1,0.0,neutral
post covid world,1,0.0,neutral
covid world n,1,0.0,neutral
world n nhere,1,0.0,neutral
india fight ag,1,0.0,neutral
students leaving residential,1,0.0,neutral
leaving residential schools,1,0.0,neutral
residential schools hostels,1,0.0,neutral
schools hostels homes,1,0.0,neutral
hostels homes mandatorily,1,0.0,neutral
homes mandatorily screened,1,0.0,neutral
mandatorily screened rt,1,0.0,neutral
screened rt pcr,1,0.0,neutral
rt pcr test,1,0.0,neutral
nfees naayug multi,1,0.0,neutral
looming threat pandemic,1,0.0,neutral
threat pandemic million,1,0.0,neutral
pandemic million children,1,0.0,neutral
million children globally,1,0.0,neutral
children globally missed,1,0.0,neutral
globally missed routine,1,0.0,neutral
missed routine immunisation,1,0.0,neutral
cif design life,1,0.0,neutral
design life plan,1,0.0,neutral
life plan chances,1,0.0,neutral
plan chances fall,1,0.0,neutral
chances fall someone,1,0.0,neutral
fall someone plan,1,0.0,neutral
someone plan guess,1,0.0,neutral
doses covid va,1,0.0,neutral
n posrate level,1,0.0,neutral
posrate level n,1,0.0,neutral
level n newcases,1,0.0,neutral
leader always leader,1,0.0,neutral
always leader nnot,1,0.0,neutral
leader nnot depends,1,0.0,neutral
nnot depends situation,1,0.0,neutral
depends situation worst,1,-1.0,negative
situation worst best,1,0.0,neutral
worst best n,1,0.0,neutral
best n n,1,1.0,positive
n n narendramodi,1,0.0,neutral
n narendramodi n,1,0.0,neutral
narendramodi n covid,1,0.0,neutral
covid n coronavaccine,1,0.0,neutral
e mple donkey,1,0.0,neutral
mple donkey n,1,0.0,neutral
donkey n n,1,0.0,neutral
coming ne edition,1,0.0,neutral
ne edition asianjournalofmedicalsciences,1,0.0,neutral
edition asianjournalofmedicalsciences mendeley,1,0.0,neutral
asianjournalofmedicalsciences mendeley plum,1,0.0,neutral
mendeley plum etrics,1,0.0,neutral
plum etrics doaj,1,0.0,neutral
etrics doaj ebsco,1,0.0,neutral
doaj ebsco cabi,1,0.0,neutral
ebsco cabi research,1,0.0,neutral
former union minister,1,0.0,neutral
union minister slammed,1,0.0,neutral
minister slammed asking,1,0.0,neutral
slammed asking party,1,0.0,neutral
asking party waited,1,0.0,neutral
party waited till,1,0.0,neutral
waited till prime,1,0.0,neutral
till prime minister,1,0.0,neutral
covid climateaction twt,1,0.0,neutral
climateaction twt learn,1,0.0,neutral
twt learn agenda,1,0.0,neutral
learn agenda busiest,1,0.0,neutral
agenda busiest week,1,0.0,neutral
busiest week diplomati,1,0.0,neutral
kerala reopen schools,1,0.0,neutral
schools classes th,1,0.0,neutral
classes th th,1,0.0,neutral
th th nov,1,0.0,neutral
th nov details,1,0.0,neutral
nov details n,1,0.0,neutral
details n n,1,0.0,neutral
covidvaccine headline management,1,0.0,neutral
headline management pr,1,0.0,neutral
management pr forte,1,0.0,neutral
pr forte modi,1,0.0,neutral
forte modi govt,1,0.0,neutral
modi govt nevent,1,0.0,neutral
govt nevent management,1,0.0,neutral
nfees nvasavi ho,1,0.0,neutral
nbecause took bribe,1,0.0,neutral
took bribe us,1,0.0,neutral
bribe us government,1,0.0,neutral
us government promote,1,0.0,neutral
government promote unethically,1,0.0,neutral
promote unethically proven,1,0.0,neutral
unethically proven vaccines,1,0.0,neutral
proven vaccines n,1,0.0,neutral
oh forgotten incidents,1,0.0,neutral
forgotten incidents f,1,0.0,neutral
incidents f f,1,0.0,neutral
f n covid,1,0.0,neutral
classroom teaching ug,1,0.0,neutral
teaching ug students,1,0.0,neutral
ug students odisha,1,0.0,neutral
students odisha start,1,0.0,neutral
odisha start sept,1,0.0,neutral
start sept n,1,0.0,neutral
n n odisha,1,0.0,neutral
n odisha odishanews,1,0.0,neutral
odisha odishanews covid,1,0.0,neutral
odishanews covid odishagovernment,1,0.0,neutral
cancer surgery fighting,1,0.0,neutral
surgery fighting covid,1,0.0,neutral
africa faces million,1,0.0,neutral
faces million covid,1,0.0,neutral
covid vaccine shortfall,1,0.0,neutral
vaccine shortfall year,1,0.0,neutral
shortfall year hw,1,0.0,neutral
year hw english,1,0.0,neutral
hw english covid,1,0.0,neutral
english covid covid,1,0.0,neutral
covid vaccine e,1,0.0,neutral
vaccine e ortban,1,0.0,neutral
sep nfees nessential,1,0.0,neutral
india uk working,1,0.0,neutral
uk working together,1,0.0,neutral
working together tackle,1,0.0,neutral
together tackle global,1,0.0,neutral
tackle global challenges,1,0.0,neutral
global challenges covid,1,0.0,neutral
challenges covid regional,1,0.0,neutral
covid regional security,1,0.0,neutral
regional security prosperity,1,0.0,neutral
ppl power authority,1,0.0,neutral
power authority want,1,0.0,neutral
authority want wear,1,0.0,neutral
want wear mask,1,0.0,neutral
wear mask try,1,0.0,neutral
mask try justify,1,0.0,neutral
try justify giving,1,0.0,neutral
justify giving illogical,1,0.0,neutral
giving illogical reasons,1,0.0,neutral
speaker removed mask,1,0.0,neutral
removed mask video,1,0.0,neutral
mask video recording,1,0.0,neutral
video recording ensure,1,0.0,neutral
recording ensure voice,1,0.0,neutral
ensure voice clarity,1,0.0,neutral
voice clarity passenger,1,0.0,neutral
clarity passenger safety,1,0.0,neutral
passenger safety especiall,1,0.0,neutral
breakingnews n nanother,1,0.0,neutral
n nanother milestone,1,0.0,neutral
nanother milestone added,1,0.0,neutral
milestone added india,1,0.0,neutral
added india fight,1,0.0,neutral
foolish fda n,1,0.0,neutral
fda n nounethicalvaccine,1,0.0,neutral
n nounethicalvaccine n,1,0.0,neutral
nounethicalvaccine n covid,1,0.0,neutral
delhi hc asks,1,0.0,neutral
hc asks govt,1,0.0,neutral
asks govt take,1,0.0,neutral
govt take decision,1,0.0,neutral
take decision service,1,0.0,neutral
decision service hookah,1,0.0,neutral
service hookah restaurants,1,0.0,neutral
hookah restaurants restaurants,1,0.0,neutral
restaurants restaurants bars,1,0.0,neutral
restaurants bars covid,1,0.0,neutral
bars covid delhihc,1,0.0,neutral
rcog respond reports,1,0.0,neutral
respond reports women,1,0.0,neutral
reports women periods,1,0.0,neutral
women periods affected,1,0.0,neutral
periods affected covid,1,0.0,neutral
affected covid vaccine,1,0.0,neutral
beijing winter olympics,1,0.0,neutral
winter olympics rigorous,1,0.0,neutral
olympics rigorous covid,1,0.0,neutral
rigorous covid measures,1,0.0,neutral
covid measures says,1,0.0,neutral
measures says ioc,1,0.0,neutral
says ioc n,1,0.0,neutral
ioc n nread,1,0.0,neutral
hypoglycemia low glucose,1,0.0,neutral
low glucose ailment,1,0.0,neutral
glucose ailment results,1,0.0,neutral
ailment results low,1,0.0,neutral
results low glucose,1,0.0,neutral
low glucose seriousness,1,0.0,neutral
glucose seriousness manifestations,1,0.0,neutral
seriousness manifestations hypo,1,0.0,neutral
vaccine hesitancy vaccinated,1,0.0,neutral
hesitancy vaccinated n,1,0.0,neutral
vaccinated n guwahati,1,0.0,neutral
greenhouse effect greenhouse,1,0.0,neutral
effect greenhouse disambiguation,1,0.0,neutral
greenhouse disambiguation greenhouse,1,0.0,neutral
disambiguation greenhouse gases,1,0.0,neutral
greenhouse gases allow,1,0.0,neutral
gases allow sunlight,1,0.0,neutral
allow sunlight pass,1,0.0,neutral
sunlight pass health,1,0.0,neutral
pass health healthcare,1,0.0,neutral
announces women e,1,0.0,neutral
women e lusive,1,0.0,neutral
e lusive covid,1,0.0,neutral
lusive covid vaccination,1,0.0,neutral
vaccination drive sep,1,0.0,neutral
drive sep n,1,0.0,neutral
addressed american tamil,1,0.0,neutral
american tamil medical,1,0.0,neutral
tamil medical association,1,0.0,neutral
medical association atma,1,0.0,neutral
association atma th,1,0.0,neutral
atma th biannual,1,0.0,neutral
th biannual convention,1,0.0,neutral
biannual convention virtual,1,0.0,neutral
convention virtual highlighted,1,0.0,neutral
virtual highlighted need,1,0.0,neutral
india covid relief,1,0.0,neutral
covid relief fund,1,0.0,neutral
relief fund sells,1,0.0,neutral
fund sells donations,1,0.0,neutral
sells donations sent,1,0.0,neutral
donations sent ethereum,1,0.0,neutral
sent ethereum founder,1,0.0,neutral
ethereum founder vitalikbuterin,1,0.0,neutral
founder vitalikbuterin n,1,0.0,neutral
vitalikbuterin n n,1,0.0,neutral
n n shibainu,1,0.0,neutral
n shibainu shi,1,0.0,neutral
travel villages please,1,0.0,neutral
villages please find,1,0.0,neutral
please find vaccinationdrive,1,0.0,neutral
find vaccinationdrive covid,1,0.0,neutral
vaccinationdrive covid whether,1,0.0,neutral
covid whether villa,1,0.0,neutral
date n n,1,0.0,neutral
n f ist,1,0.0,neutral
f ist dose,1,0.0,neutral
ist dose n,1,0.0,neutral
dose n f,1,0.0,neutral
n f iind,1,0.0,neutral
f iind dose,1,0.0,neutral
list n n,1,0.0,neutral
n n hospital,1,0.0,neutral
n hospital hospitalplaylist,1,0.0,neutral
cr vaccinations world,1,0.0,neutral
vaccinations world record,1,0.0,neutral
world record well,1,0.0,neutral
record well done,1,0.0,neutral
done india n,1,0.0,neutral
covid n vaccination,1,0.0,neutral
vaccination n ji,1,0.0,neutral
n ji congratulatio,1,0.0,neutral
emotional moment pmmodi,1,0.0,neutral
moment pmmodi record,1,0.0,neutral
pmmodi record cr,1,0.0,neutral
record cr vaccine,1,0.0,neutral
vaccine doses birthday,1,0.0,neutral
doses birthday n,1,0.0,neutral
birthday n covid,1,0.0,neutral
things save beaches,1,0.0,neutral
save beaches living,1,0.0,neutral
beaches living beings,1,0.0,neutral
living beings n,1,0.0,neutral
beings n n,1,0.0,neutral
n n beaches,1,0.0,neutral
n beaches rushikondabeach,1,0.0,neutral
beaches rushikondabeach plastic,1,0.0,neutral
covid numbers karnataka,1,0.0,neutral
numbers karnataka n,1,0.0,neutral
karnataka n enew,1,0.0,neutral
enew cases state,1,0.0,neutral
cases state n,1,0.0,neutral
state n enew,1,0.0,neutral
enew cases lore,1,0.0,neutral
cases lore n,1,0.0,neutral
lore n epositivity,1,0.0,neutral
n epositivity rate,1,0.0,neutral
epositivity rate n,1,0.0,neutral
rate n edischarg,1,0.0,neutral
rascals waiting rd,1,0.0,neutral
waiting rd wave,1,0.0,neutral
rd wave let,1,0.0,neutral
wave let keep,1,0.0,neutral
let keep fingers,1,0.0,neutral
keep fingers crossed,1,0.0,neutral
fingers crossed f,1,0.0,neutral
crossed f e,1,0.0,neutral
f e nthere,1,0.0,neutral
e nthere may,1,0.0,neutral
nthere may rd,1,0.0,neutral
may rd wave,1,0.0,neutral
districts reporting covid,1,0.0,neutral
reporting covid test,1,0.0,neutral
covid test positivity,1,0.0,neutral
test positivity rate,1,0.0,neutral
positivity rate districts,1,0.0,neutral
rate districts tpr,1,0.0,neutral
